Date,BTC,ETH,NEO,XRP,BCH,DASH,BCC,ETC,MIOTA,LTC,XMR,XEM,NMR,STRAT,WAVES
Aug 10 2014,589.17,0,0,0.005241,0,5.60,0,0,0,6.95,2.05,0,0,0,0
Aug 09 2014,592.47,0,0,0.005461,0,6.03,0,0,0,7.06,2.17,0,0,0,0
Aug 08 2014,588.88,0,0,0.005343,0,5.66,0,0,0,7.18,2.14,0,0,0,0
Aug 07 2014,584.65,0,0,0.005256,0,5.77,0,0,0,7.19,2.19,0,0,0,0
Aug 06 2014,585.95,0,0,0.005108,0,5.39,0,0,0,7.26,2.20,0,0,0,0
Aug 05 2014,589.01,0,0,0.004948,0,5.31,0,0,0,7.41,2.01,0,0,0,0
Aug 04 2014,586.23,0,0,0.005214,0,5.82,0,0,0,7.54,2.36,0,0,0,0
Aug 03 2014,588.89,0,0,0.005263,0,5.70,0,0,0,7.63,2.50,0,0,0,0
Aug 02 2014,594.90,0,0,0.005371,0,5.63,0,0,0,7.71,2.67,0,0,0,0
Aug 01 2014,586.20,0,0,0.005183,0,5.55,0,0,0,7.54,2.57,0,0,0,0
Jul 31 2014,567.37,0,0,0.005105,0,4.46,0,0,0,7.28,2.52,0,0,0,0
Jul 30 2014,584.74,0,0,0.006065,0,4.80,0,0,0,7.65,2.62,0,0,0,0
Jul 29 2014,585.55,0,0,0.006157,0,5.19,0,0,0,7.59,2.70,0,0,0,0
Jul 28 2014,594.14,0,0,0.006022,0,5.83,0,0,0,7.76,2.55,0,0,0,0
Jul 27 2014,595.67,0,0,0.006039,0,5.97,0,0,0,7.61,2.62,0,0,0,0
Jul 26 2014,601.54,0,0,0.006057,0,6.08,0,0,0,7.58,2.70,0,0,0,0
Jul 25 2014,601.51,0,0,0.005929,0,6.18,0,0,0,7.78,2.37,0,0,0,0
Jul 24 2014,619.50,0,0,0.006146,0,6.37,0,0,0,8.47,2.92,0,0,0,0
Jul 23 2014,621.12,0,0,0.005647,0,6.40,0,0,0,8.57,3.20,0,0,0,0
Jul 22 2014,622.27,0,0,0.005361,0,6.76,0,0,0,8.59,3.09,0,0,0,0
Jul 21 2014,623.95,0,0,0.005383,0,7.11,0,0,0,8.46,2.67,0,0,0,0
Jul 20 2014,628.56,0,0,0.005262,0,7.06,0,0,0,8.61,2.88,0,0,0,0
Jul 19 2014,629.17,0,0,0.006365,0,7.21,0,0,0,8.72,2.59,0,0,0,0
Jul 18 2014,622.37,0,0,0.006167,0,7.42,0,0,0,8.66,3.03,0,0,0,0
Jul 17 2014,616.54,0,0,0.004898,0,6.38,0,0,0,8.33,2.71,0,0,0,0
Jul 16 2014,622.01,0,0,0.004514,0,6.32,0,0,0,8.56,2.16,0,0,0,0
Jul 15 2014,620.00,0,0,0.004368,0,6.18,0,0,0,8.62,1.95,0,0,0,0
Jul 14 2014,626.56,0,0,0.004306,0,6.36,0,0,0,8.90,1.79,0,0,0,0
Jul 13 2014,634.22,0,0,0.004318,0,6.54,0,0,0,8.61,1.73,0,0,0,0
Jul 12 2014,631.88,0,0,0.004298,0,6.57,0,0,0,7.86,1.79,0,0,0,0
Jul 11 2014,616.66,0,0,0.004074,0,6.77,0,0,0,7.80,1.86,0,0,0,0
Jul 10 2014,624.83,0,0,0.003880,0,7.11,0,0,0,7.78,2.03,0,0,0,0
Jul 09 2014,625.22,0,0,0.003301,0,7.17,0,0,0,7.77,2.30,0,0,0,0
Jul 08 2014,622.57,0,0,0.003079,0,6.98,0,0,0,7.58,1.98,0,0,0,0
Jul 07 2014,635.46,0,0,0.002809,0,6.67,0,0,0,7.10,2.40,0,0,0,0
Jul 06 2014,631.77,0,0,0.003134,0,7.13,0,0,0,7.30,2.47,0,0,0,0
Jul 05 2014,629.95,0,0,0.003245,0,7.50,0,0,0,7.32,2.64,0,0,0,0
Jul 04 2014,644.65,0,0,0.003357,0,7.77,0,0,0,8.03,2.64,0,0,0,0
Jul 03 2014,650.77,0,0,0.003481,0,7.00,0,0,0,8.07,2.31,0,0,0,0
Jul 02 2014,641.04,0,0,0.003615,0,7.97,0,0,0,7.98,2.34,0,0,0,0
Jul 01 2014,641.39,0,0,0.003780,0,8.93,0,0,0,8.96,2.51,0,0,0,0
Jun 30 2014,602.62,0,0,0.004013,0,9.19,0,0,0,8.97,2.55,0,0,0,0
Jun 29 2014,596.33,0,0,0.003936,0,9.51,0,0,0,9.20,2.55,0,0,0,0
Jun 28 2014,599.08,0,0,0.004010,0,9.84,0,0,0,9.27,2.32,0,0,0,0
Jun 27 2014,581.30,0,0,0.004052,0,10.07,0,0,0,9.09,2.98,0,0,0,0
Jun 26 2014,566.14,0,0,0.003929,0,8.97,0,0,0,9.20,3.28,0,0,0,0
Jun 25 2014,581.81,0,0,0.004046,0,9.42,0,0,0,9.61,3.23,0,0,0,0
Jun 24 2014,593.97,0,0,0.004085,0,9.80,0,0,0,9.73,3.93,0,0,0,0
Jun 23 2014,602.16,0,0,0.004186,0,9.45,0,0,0,9.77,4.28,0,0,0,0
Jun 22 2014,595.90,0,0,0.004153,0,9.30,0,0,0,9.85,4.98,0,0,0,0
Jun 21 2014,593.68,0,0,0.004187,0,10.24,0,0,0,9.84,4.33,0,0,0,0
Jun 20 2014,597.40,0,0,0.004230,0,10.98,0,0,0,10.00,3.17,0,0,0,0
Jun 19 2014,608.07,0,0,0.004251,0,10.22,0,0,0,9.68,2.78,0,0,0,0
Jun 18 2014,609.77,0,0,0.004256,0,10.29,0,0,0,9.67,2.90,0,0,0,0
Jun 17 2014,591.59,0,0,0.004164,0,10.12,0,0,0,9.68,3.15,0,0,0,0
Jun 16 2014,592.65,0,0,0.004208,0,10.23,0,0,0,9.96,2.72,0,0,0,0
Jun 15 2014,575.93,0,0,0.004011,0,10.24,0,0,0,9.87,2.32,0,0,0,0
Jun 14 2014,600.75,0,0,0.004137,0,10.68,0,0,0,10.26,1.93,0,0,0,0
Jun 13 2014,585.70,0,0,0.004038,0,10.16,0,0,0,10.16,1.65,0,0,0,0
Jun 12 2014,633.43,0,0,0.004405,0,10.38,0,0,0,10.93,1.62,0,0,0,0
Jun 11 2014,653.19,0,0,0.004549,0,11.65,0,0,0,11.10,1.72,0,0,0,0
Jun 10 2014,650.04,0,0,0.004229,0,9.56,0,0,0,11.21,1.48,0,0,0,0
Jun 09 2014,655.64,0,0,0.003972,0,9.50,0,0,0,11.27,1.33,0,0,0,0
Jun 08 2014,654.99,0,0,0.003970,0,10.42,0,0,0,11.11,1.36,0,0,0,0
Jun 07 2014,653.52,0,0,0.003916,0,11.80,0,0,0,11.20,1.24,0,0,0,0
Jun 06 2014,659.28,0,0,0.003958,0,10.61,0,0,0,11.30,1.46,0,0,0,0
Jun 05 2014,641.07,0,0,0.003914,0,12.46,0,0,0,11.04,0,0,0,0,0
Jun 04 2014,666.77,0,0,0.004380,0,13.83,0,0,0,11.47,1.93,0,0,0,0
Jun 03 2014,660.55,0,0,0.004339,0,14.52,0,0,0,11.36,1.73,0,0,0,0
Jun 02 2014,629.64,0,0,0.004086,0,12.92,0,0,0,11.15,1.76,0,0,0,0
Jun 01 2014,623.69,0,0,0.004145,0,11.24,0,0,0,10.93,1.94,0,0,0,0
May 31 2014,615.69,0,0,0.004232,0,11.09,0,0,0,11.26,1.58,0,0,0,0
May 30 2014,568.18,0,0,0.004767,0,9.38,0,0,0,10.78,1.68,0,0,0,0
May 29 2014,576.33,0,0,0.005028,0,7.16,0,0,0,11.01,2.21,0,0,0,0
May 28 2014,571.91,0,0,0.004659,0,10.59,0,0,0,11.16,2.24,0,0,0,0
May 27 2014,582.59,0,0,0.003761,0,11.27,0,0,0,11.55,3.03,0,0,0,0
May 26 2014,571.39,0,0,0.003668,0,15.02,0,0,0,11.58,3.22,0,0,0,0
May 25 2014,525.23,0,0,0.004129,0,12.06,0,0,0,11.12,4.04,0,0,0,0
May 24 2014,521.05,0,0,0.003332,0,13.51,0,0,0,11.21,2.92,0,0,0,0
May 23 2014,525.72,0,0,0.003963,0,11.15,0,0,0,10.65,2.05,0,0,0,0
May 22 2014,492.05,0,0,0.006676,0,8.00,0,0,0,10.58,1.59,0,0,0,0
May 21 2014,485.80,0,0,0.006715,0,6.88,0,0,0,10.60,2.47,0,0,0,0
May 20 2014,446.31,0,0,0.006045,0,6.93,0,0,0,10.30,0,0,0,0,0
May 19 2014,446.08,0,0,0.006000,0,6.48,0,0,0,10.34,0,0,0,0,0
May 18 2014,448.70,0,0,0.006475,0,4.71,0,0,0,10.35,0,0,0,0,0
May 17 2014,448.12,0,0,0.006901,0,5.92,0,0,0,10.44,0,0,0,0,0
May 16 2014,447.39,0,0,0.007100,0,5.84,0,0,0,10.48,0,0,0,0,0
May 15 2014,444.14,0,0,0.007172,0,4.01,0,0,0,10.43,0,0,0,0,0
May 14 2014,440.59,0,0,0.006339,0,2.75,0,0,0,10.41,0,0,0,0,0
May 13 2014,441.53,0,0,0.005937,0,2.47,0,0,0,10.42,0,0,0,0,0
May 12 2014,438.30,0,0,0.005749,0,2.56,0,0,0,10.34,0,0,0,0,0
May 11 2014,453.92,0,0,0.005942,0,2.54,0,0,0,10.72,0,0,0,0,0
May 10 2014,450.46,0,0,0.006074,0,2.23,0,0,0,10.76,0,0,0,0,0
May 09 2014,440.18,0,0,0.006061,0,1.65,0,0,0,10.42,0,0,0,0,0
May 08 2014,438.68,0,0,0.006343,0,1.61,0,0,0,10.51,0,0,0,0,0
May 07 2014,429.34,0,0,0.005974,0,1.61,0,0,0,10.34,0,0,0,0,0
May 06 2014,433.36,0,0,0.005213,0,1.68,0,0,0,10.21,0,0,0,0,0
May 05 2014,434.78,0,0,0.005007,0,1.56,0,0,0,10.31,0,0,0,0,0
May 04 2014,438.52,0,0,0.005033,0,1.19,0,0,0,10.30,0,0,0,0,0
May 03 2014,449.40,0,0,0.005315,0,1.35,0,0,0,10.52,0,0,0,0,0
May 02 2014,457.36,0,0,0.005409,0,1.51,0,0,0,11.13,0,0,0,0,0
May 01 2014,447.63,0,0,0.005364,0,1.54,0,0,0,10.93,0,0,0,0,0
Apr 30 2014,446.89,0,0,0.005359,0,1.63,0,0,0,10.40,0,0,0,0,0
Apr 29 2014,439.98,0,0,0.005136,0,1.67,0,0,0,10.12,0,0,0,0,0
Apr 28 2014,430.72,0,0,0.004804,0,1.67,0,0,0,9.79,0,0,0,0,0
Apr 27 2014,457.24,0,0,0.005380,0,1.70,0,0,0,10.56,0,0,0,0,0
Apr 26 2014,461.70,0,0,0.005491,0,1.71,0,0,0,10.81,0,0,0,0,0
Apr 25 2014,500.09,0,0,0.006069,0,1.06,0,0,0,12.54,0,0,0,0,0
Apr 24 2014,490.82,0,0,0.006105,0,0.871977,0,0,0,12.14,0,0,0,0,0
Apr 23 2014,488.36,0,0,0.006064,0,0.722732,0,0,0,12.04,0,0,0,0,0
Apr 22 2014,495.45,0,0,0.006139,0,0.707657,0,0,0,12.50,0,0,0,0,0
Apr 21 2014,497.74,0,0,0.006206,0,0.722222,0,0,0,12.56,0,0,0,0,0
Apr 20 2014,501.75,0,0,0.006475,0,0.747391,0,0,0,12.86,0,0,0,0,0
Apr 19 2014,479.58,0,0,0.006209,0,0.794215,0,0,0,12.05,0,0,0,0,0
Apr 18 2014,495.80,0,0,0.006345,0,0.618219,0,0,0,12.46,0,0,0,0,0
Apr 17 2014,529.07,0,0,0.007101,0,0.657735,0,0,0,13.42,0,0,0,0,0
Apr 16 2014,522.18,0,0,0.007753,0,0.655849,0,0,0,13.30,0,0,0,0,0
Apr 15 2014,458.37,0,0,0.006513,0,0.587995,0,0,0,11.46,0,0,0,0,0
Apr 14 2014,414.83,0,0,0.005996,0,0.538982,0,0,0,10.39,0,0,0,0,0
Apr 13 2014,421.46,0,0,0.006271,0,0.572342,0,0,0,10.66,0,0,0,0,0
Apr 12 2014,420.89,0,0,0.006581,0,0.548831,0,0,0,10.90,0,0,0,0,0
Apr 11 2014,363.71,0,0,0.006296,0,0.453743,0,0,0,8.42,0,0,0,0,0
Apr 10 2014,442.26,0,0,0.007857,0,0.587616,0,0,0,11.19,0,0,0,0,0
Apr 09 2014,453.18,0,0,0.008014,0,0.603431,0,0,0,11.38,0,0,0,0,0
Apr 08 2014,447.61,0,0,0.008005,0,0.606079,0,0,0,11.21,0,0,0,0,0
Apr 07 2014,461.47,0,0,0.008263,0,0.647800,0,0,0,11.66,0,0,0,0,0
Apr 06 2014,463.40,0,0,0.008350,0,0.700828,0,0,0,11.18,0,0,0,0,0
Apr 05 2014,446.68,0,0,0.008076,0,0.640305,0,0,0,11.00,0,0,0,0,0
Apr 04 2014,445.66,0,0,0.007959,0,0.640371,0,0,0,11.07,0,0,0,0,0
Apr 03 2014,436.44,0,0,0.007901,0,0.614065,0,0,0,11.26,0,0,0,0,0
Apr 02 2014,479.14,0,0,0.008795,0,0.725259,0,0,0,13.09,0,0,0,0,0
Apr 01 2014,457.00,0,0,0.008785,0,0.641783,0,0,0,12.77,0,0,0,0,0
Mar 31 2014,462.30,0,0,0.009677,0,0.665123,0,0,0,13.15,0,0,0,0,0
Mar 30 2014,492.37,0,0,0.010357,0,0.708306,0,0,0,13.45,0,0,0,0,0
Mar 29 2014,501.71,0,0,0.010626,0,0.709294,0,0,0,13.91,0,0,0,0,0
Mar 28 2014,477.14,0,0,0.010319,0,0.692062,0,0,0,12.66,0,0,0,0,0
Mar 27 2014,580.26,0,0,0.012579,0,0.864728,0,0,0,16.28,0,0,0,0,0
Mar 26 2014,583.48,0,0,0.012824,0,0.819494,0,0,0,16.29,0,0,0,0,0
Mar 25 2014,585.03,0,0,0.012870,0,0.868912,0,0,0,16.23,0,0,0,0,0
Mar 24 2014,562.51,0,0,0.012670,0,0.719851,0,0,0,15.30,0,0,0,0,0
Mar 23 2014,565.76,0,0,0.012961,0,0.715596,0,0,0,15.71,0,0,0,0,0
Mar 22 2014,571.18,0,0,0.013245,0,0.704266,0,0,0,15.64,0,0,0,0,0
Mar 21 2014,588.29,0,0,0.013688,0,0.724498,0,0,0,16.40,0,0,0,0,0
Mar 20 2014,609.75,0,0,0.013940,0,0.743256,0,0,0,17.17,0,0,0,0,0
Mar 19 2014,613.90,0,0,0.014047,0,0.750897,0,0,0,19.45,0,0,0,0,0
Mar 18 2014,621.84,0,0,0.014102,0,0.779270,0,0,0,17.29,0,0,0,0,0
Mar 17 2014,630.92,0,0,0.014302,0,0.772496,0,0,0,17.35,0,0,0,0,0
Mar 16 2014,636.50,0,0,0.014358,0,0.791673,0,0,0,16.89,0,0,0,0,0
Mar 15 2014,629.37,0,0,0.014206,0,0.812077,0,0,0,16.60,0,0,0,0,0
Mar 14 2014,638.14,0,0,0.014333,0,0.833380,0,0,0,17.00,0,0,0,0,0
Mar 13 2014,633.62,0,0,0.014379,0,0.865569,0,0,0,17.16,0,0,0,0,0
Mar 12 2014,631.91,0,0,0.014199,0,0.888208,0,0,0,16.10,0,0,0,0,0
Mar 11 2014,627.95,0,0,0.014773,0,0.807598,0,0,0,16.01,0,0,0,0,0
Mar 10 2014,636.33,0,0,0.014688,0,0.872114,0,0,0,15.98,0,0,0,0,0
Mar 09 2014,616.31,0,0,0.014449,0,0.913189,0,0,0,15.41,0,0,0,0,0
Mar 08 2014,629.66,0,0,0.015019,0,0.911867,0,0,0,15.86,0,0,0,0,0
Mar 07 2014,664.31,0,0,0.015928,0,1.06,0,0,0,16.48,0,0,0,0,0
Mar 06 2014,664.52,0,0,0.015992,0,1.03,0,0,0,16.38,0,0,0,0,0
Mar 05 2014,666.24,0,0,0.015996,0,0.987192,0,0,0,16.99,0,0,0,0,0
Mar 04 2014,668.24,0,0,0.015308,0,1.21,0,0,0,14.29,0,0,0,0,0
Mar 03 2014,562.56,0,0,0.013590,0,1.03,0,0,0,12.78,0,0,0,0,0
Mar 02 2014,567.23,0,0,0.013785,0,0.936036,0,0,0,13.66,0,0,0,0,0
Mar 01 2014,549.92,0,0,0.013687,0,0.549616,0,0,0,13.23,0,0,0,0,0
Feb 28 2014,579.70,0,0,0.014124,0,0.618662,0,0,0,14.29,0,0,0,0,0
Feb 27 2014,581.65,0,0,0.014120,0,0.616643,0,0,0,14.26,0,0,0,0,0
Feb 26 2014,537.04,0,0,0.013019,0,0.620399,0,0,0,13.80,0,0,0,0,0
Feb 25 2014,540.24,0,0,0.013605,0,0.839383,0,0,0,14.50,0,0,0,0,0
Feb 24 2014,606.04,0,0,0.015411,0,1.18,0,0,0,15.42,0,0,0,0,0
Feb 23 2014,606.47,0,0,0.015610,0,1.15,0,0,0,14.98,0,0,0,0,0
Feb 22 2014,574.24,0,0,0.015103,0,1.12,0,0,0,13.92,0,0,0,0,0
Feb 21 2014,556.88,0,0,0.014302,0,1.05,0,0,0,13.98,0,0,0,0,0
Feb 20 2014,623.09,0,0,0.015198,0,0.941944,0,0,0,15.70,0,0,0,0,0
Feb 19 2014,625.97,0,0,0.015243,0,1.04,0,0,0,15.56,0,0,0,0,0
Feb 18 2014,627.16,0,0,0.015308,0,1.18,0,0,0,15.47,0,0,0,0,0
Feb 17 2014,614.23,0,0,0.015290,0,0.406039,0,0,0,15.14,0,0,0,0,0
Feb 16 2014,651.30,0,0,0.016089,0,0.325840,0,0,0,16.09,0,0,0,0,0
Feb 15 2014,660.90,0,0,0.016510,0,0.331111,0,0,0,16.45,0,0,0,0,0
Feb 14 2014,601.17,0,0,0.016058,0,0.213899,0,0,0,15.37,0,0,0,0,0
Feb 13 2014,651.08,0,0,0.017161,0,0,0,0,0,16.93,0,0,0,0,0
Feb 12 2014,672.38,0,0,0.017697,0,0,0,0,0,17.41,0,0,0,0,0
Feb 11 2014,683.50,0,0,0.018173,0,0,0,0,0,17.76,0,0,0,0,0
Feb 10 2014,681.32,0,0,0.017361,0,0,0,0,0,18.30,0,0,0,0,0
Feb 09 2014,671.46,0,0,0.017423,0,0,0,0,0,18.02,0,0,0,0,0
Feb 08 2014,699.57,0,0,0.018046,0,0,0,0,0,18.53,0,0,0,0,0
Feb 07 2014,783.20,0,0,0.019780,0,0,0,0,0,19.90,0,0,0,0,0
Feb 06 2014,815.59,0,0,0.020449,0,0,0,0,0,20.86,0,0,0,0,0
Feb 05 2014,829.96,0,0,0.021048,0,0,0,0,0,21.53,0,0,0,0,0
Feb 04 2014,823.77,0,0,0.021400,0,0,0,0,0,21.90,0,0,0,0,0
Feb 03 2014,824.08,0,0,0.021531,0,0,0,0,0,22.37,0,0,0,0,0
Feb 02 2014,832.90,0,0,0.020745,0,0,0,0,0,22.50,0,0,0,0,0
Feb 01 2014,828.61,0,0,0.020519,0,0,0,0,0,22.10,0,0,0,0,0
Jan 31 2014,818.43,0,0,0.020322,0,0,0,0,0,21.65,0,0,0,0,0
Jan 30 2014,826.02,0,0,0.020326,0,0,0,0,0,21.91,0,0,0,0,0
Jan 29 2014,809.96,0,0,0.020541,0,0,0,0,0,21.42,0,0,0,0,0
Jan 28 2014,774.02,0,0,0.019362,0,0,0,0,0,20.12,0,0,0,0,0
Jan 27 2014,884.60,0,0,0.020113,0,0,0,0,0,24.13,0,0,0,0,0
Jan 26 2014,853.68,0,0,0.019132,0,0,0,0,0,23.20,0,0,0,0,0
Jan 25 2014,796.24,0,0,0.018107,0,0,0,0,0,20.70,0,0,0,0,0
Jan 24 2014,822.43,0,0,0.018525,0,0,0,0,0,22.30,0,0,0,0,0
Jan 23 2014,845.46,0,0,0.019385,0,0,0,0,0,23.65,0,0,0,0,0
Jan 22 2014,867.21,0,0,0.019986,0,0,0,0,0,24.85,0,0,0,0,0
Jan 21 2014,869.65,0,0,0.019849,0,0,0,0,0,25.20,0,0,0,0,0
Jan 20 2014,871.39,0,0,0.020886,0,0,0,0,0,25.43,0,0,0,0,0
Jan 19 2014,839.66,0,0,0.021314,0,0,0,0,0,24.56,0,0,0,0,0
Jan 18 2014,816.07,0,0,0.020559,0,0,0,0,0,23.81,0,0,0,0,0
Jan 17 2014,834.49,0,0,0.020990,0,0,0,0,0,24.40,0,0,0,0,0
Jan 16 2014,860.29,0,0,0.022205,0,0,0,0,0,25.27,0,0,0,0,0
Jan 15 2014,833.12,0,0,0.021182,0,0,0,0,0,24.10,0,0,0,0,0
Jan 14 2014,843.17,0,0,0.021724,0,0,0,0,0,24.28,0,0,0,0,0
Jan 13 2014,860.19,0,0,0.021961,0,0,0,0,0,25.13,0,0,0,0,0
Jan 12 2014,919.60,0,0,0.024162,0,0,0,0,0,27.05,0,0,0,0,0
Jan 11 2014,867.32,0,0,0.022721,0,0,0,0,0,24.99,0,0,0,0,0
Jan 10 2014,846.69,0,0,0.022367,0,0,0,0,0,24.45,0,0,0,0,0
Jan 09 2014,841.47,0,0,0.022996,0,0,0,0,0,24.49,0,0,0,0,0
Jan 08 2014,795.99,0,0,0.022825,0,0,0,0,0,22.84,0,0,0,0,0
Jan 07 2014,946.49,0,0,0.025799,0,0,0,0,0,29.24,0,0,0,0,0
Jan 06 2014,936.05,0,0,0.025298,0,0,0,0,0,26.91,0,0,0,0,0
Jan 05 2014,858.55,0,0,0.028098,0,0,0,0,0,25.04,0,0,0,0,0
Jan 04 2014,823.27,0,0,0.027781,0,0,0,0,0,24.81,0,0,0,0,0
Jan 03 2014,802.85,0,0,0.028789,0,0,0,0,0,25.67,0,0,0,0,0
Jan 02 2014,773.44,0,0,0.027014,0,0,0,0,0,24.70,0,0,0,0,0
Jan 01 2014,754.97,0,0,0.027365,0,0,0,0,0,24.35,0,0,0,0,0
Dec 31 2013,760.32,0,0,0.027675,0,0,0,0,0,24.51,0,0,0,0,0
Dec 30 2013,741.35,0,0,0.027055,0,0,0,0,0,23.89,0,0,0,0,0
Dec 29 2013,728.05,0,0,0.027311,0,0,0,0,0,22.56,0,0,0,0,0
Dec 28 2013,737.98,0,0,0.027554,0,0,0,0,0,23.19,0,0,0,0,0
Dec 27 2013,763.28,0,0,0.024427,0,0,0,0,0,24.81,0,0,0,0,0
Dec 26 2013,683.94,0,0,0.022097,0,0,0,0,0,21.65,0,0,0,0,0
Dec 25 2013,666.31,0,0,0.022600,0,0,0,0,0,17.65,0,0,0,0,0
Dec 24 2013,672.36,0,0,0.023698,0,0,0,0,0,17.81,0,0,0,0,0
Dec 23 2013,613.06,0,0,0.021571,0,0,0,0,0,16.74,0,0,0,0,0
Dec 22 2013,601.78,0,0,0.021571,0,0,0,0,0,16.60,0,0,0,0,0
Dec 21 2013,619.90,0,0,0.020979,0,0,0,0,0,17.31,0,0,0,0,0
Dec 20 2013,694.22,0,0,0.021141,0,0,0,0,0,19.85,0,0,0,0,0
Dec 19 2013,519.06,0,0,0.015783,0,0,0,0,0,13.43,0,0,0,0,0
Dec 18 2013,678.20,0,0,0.017971,0,0,0,0,0,21.85,0,0,0,0,0
Dec 17 2013,706.37,0,0,0.021399,0,0,0,0,0,24.43,0,0,0,0,0
Dec 16 2013,880.33,0,0,0.029212,0,0,0,0,0,31.39,0,0,0,0,0
Dec 15 2013,875.29,0,0,0.032039,0,0,0,0,0,30.46,0,0,0,0,0
Dec 14 2013,899.85,0,0,0.035431,0,0,0,0,0,31.45,0,0,0,0,0
Dec 13 2013,874.98,0,0,0.034649,0,0,0,0,0,31.65,0,0,0,0,0
Dec 12 2013,882.78,0,0,0.038122,0,0,0,0,0,31.23,0,0,0,0,0
Dec 11 2013,989.07,0,0,0.043818,0,0,0,0,0,36.29,0,0,0,0,0
Dec 10 2013,892.32,0,0,0.038890,0,0,0,0,0,31.50,0,0,0,0,0
Dec 09 2013,793.80,0,0,0.036361,0,0,0,0,0,27.21,0,0,0,0,0
Dec 08 2013,697.31,0,0,0.032756,0,0,0,0,0,23.18,0,0,0,0,0
Dec 07 2013,835.32,0,0,0.042208,0,0,0,0,0,29.74,0,0,0,0,0
Dec 06 2013,1042.38,0,0,0.055009,0,0,0,0,0,37.46,0,0,0,0,0
Dec 05 2013,1152.73,0,0,0.058772,0,0,0,0,0,44.53,0,0,0,0,0
Dec 04 2013,1077.58,0,0,0.048551,0,0,0,0,0,39.32,0,0,0,0,0
Dec 03 2013,1046.40,0,0,0.055415,0,0,0,0,0,33.35,0,0,0,0,0
Dec 02 2013,951.42,0,0,0.052384,0,0,0,0,0,34.47,0,0,0,0,0
Dec 01 2013,1128.92,0,0,0.039160,0,0,0,0,0,40.57,0,0,0,0,0
Nov 30 2013,1129.37,0,0,0.030900,0,0,0,0,0,36.94,0,0,0,0,0
Nov 29 2013,1042.01,0,0,0.029264,0,0,0,0,0,44.37,0,0,0,0,0
Nov 28 2013,1003.38,0,0,0.027879,0,0,0,0,0,38.99,0,0,0,0,0
Nov 27 2013,923.85,0,0,0.029991,0,0,0,0,0,19.91,0,0,0,0,0
Nov 26 2013,805.73,0,0,0.018858,0,0,0,0,0,12.38,0,0,0,0,0
Nov 25 2013,773.02,0,0,0.011742,0,0,0,0,0,10.32,0,0,0,0,0
Nov 24 2013,795.63,0,0,0.009773,0,0,0,0,0,10.59,0,0,0,0,0
Nov 23 2013,771.70,0,0,0.009555,0,0,0,0,0,10.12,0,0,0,0,0
Nov 22 2013,724.07,0,0,0.009958,0,0,0,0,0,9.36,0,0,0,0,0
Nov 21 2013,594.32,0,0,0.007511,0,0,0,0,0,8.01,0,0,0,0,0
Nov 20 2013,577.98,0,0,0.007134,0,0,0,0,0,7.96,0,0,0,0,0
Nov 19 2013,712.76,0,0,0.010602,0,0,0,0,0,9.42,0,0,0,0,0
Nov 18 2013,496.58,0,0,0.010301,0,0,0,0,0,4.13,0,0,0,0,0
Nov 17 2013,440.96,0,0,0.010157,0,0,0,0,0,4.33,0,0,0,0,0
Nov 16 2013,417.28,0,0,0.009669,0,0,0,0,0,4.19,0,0,0,0,0
Nov 15 2013,419.41,0,0,0.009628,0,0,0,0,0,4.27,0,0,0,0,0
Nov 14 2013,406.41,0,0,0.010820,0,0,0,0,0,4.11,0,0,0,0,0
Nov 13 2013,360.97,0,0,0.009578,0,0,0,0,0,4.02,0,0,0,0,0
Nov 12 2013,343.06,0,0,0.008697,0,0,0,0,0,4.01,0,0,0,0,0
Nov 11 2013,325.41,0,0,0.008595,0,0,0,0,0,3.91,0,0,0,0,0
Nov 10 2013,348.82,0,0,0.008859,0,0,0,0,0,4.34,0,0,0,0,0
Nov 09 2013,338.58,0,0,0.010679,0,0,0,0,0,4.61,0,0,0,0,0
Nov 08 2013,297.85,0,0,0.008983,0,0,0,0,0,4.38,0,0,0,0,0
Nov 07 2013,261.68,0,0,0.007751,0,0,0,0,0,3.36,0,0,0,0,0
Nov 06 2013,244.78,0,0,0.007137,0,0,0,0,0,3.04,0,0,0,0,0
Nov 05 2013,229.21,0,0,0.007014,0,0,0,0,0,3.08,0,0,0,0,0
Nov 04 2013,214.66,0,0,0.007147,0,0,0,0,0,2.90,0,0,0,0,0
Nov 03 2013,205.99,0,0,0.006807,0,0,0,0,0,2.72,0,0,0,0,0
Nov 02 2013,205.81,0,0,0.006346,0,0,0,0,0,2.46,0,0,0,0,0
Nov 01 2013,203.90,0,0,0.006075,0,0,0,0,0,2.34,0,0,0,0,0
Oct 31 2013,199.83,0,0,0.005853,0,0,0,0,0,2.28,0,0,0,0,0
Oct 30 2013,204.39,0,0,0.006014,0,0,0,0,0,2.13,0,0,0,0,0
Oct 29 2013,198.55,0,0,0.005942,0,0,0,0,0,2.17,0,0,0,0,0
Oct 28 2013,196.21,0,0,0.006834,0,0,0,0,0,2.13,0,0,0,0,0
Oct 27 2013,176.60,0,0,0.006040,0,0,0,0,0,2.20,0,0,0,0,0
Oct 26 2013,187.45,0,0,0.006888,0,0,0,0,0,2.16,0,0,0,0,0
Oct 25 2013,197.69,0,0,0.008570,0,0,0,0,0,2.29,0,0,0,0,0
Oct 24 2013,214.30,0,0,0.007906,0,0,0,0,0,2.06,0,0,0,0,0
